Genome	DE96NGSUKBD140734Dm	DE91NGSUKBD140727Sc	DE90NGSUKBD140745Dm	DE86NGSUKBD140720Sc	DE85NGSUKBD140738Dm	DE80NGSUKBD140731Sc	DE75NGSUKBD140724Sc	DE74NGSUKBD140742Dm	DE69NGSUKBD140735Dm	DE64NGSUKBD140728Sc	DE63NGSUKBD140746Dm	DE59NGSUKBD140721Sc	DE58NGSUKBD140739Dm	DE53NGSUKBD140732Sc	DE48NGSUKBD140725Sc	DE47NGSUKBD140743Dm	DE42NGSUKBD140736Dm	DE37NGSUKBD140729Sc	DE32NGSUKBD140722Sc	DE31NGSUKBD140740Dm	DE26NGSUKBD140733Dm	DE21NGSUKBD140726Sc	DE20NGSUKBD140744Dm	DE16NGSUKBD140719Sc	DE15NGSUKBD140737Dm	DE10NGSUKBD140730Sc	DE05NGSUKBD140723Sc	DE04NGSUKBD140741Dm
1_binette_bin2	0.88381094	0.20061909	0.16275018	0.16440527	0.14270745	0.20731488	0.17823099	0.121079974	0.8609802	0.16570602	0.13375159	0.14837454	0.18764126	0.18063214	0.21535882	0.1072881	0.86253434	0.2246985	0.16268186	0.12599428	1.261375	0.24163397	0.09944945	0.19155516	0.1578525	0.21224408	0.16379182	0.07958379
1_binette_bin23	0	0	0.10851592	0.02195219	0.24653786	0	0	0.20091306	0	0	0.1615158	0	0.22560838	0	0	0.19624102	0	0	0	0.24681702	0	0	0.19882654	0	0.25864765	0	0	0.116346575
1_binette_bin47	0.821822	0.16373563	0.13421103	0.14379233	0.20537922	0.17525572	0.14852862	0.13771099	0.6688566	0.14133947	0.13399442	0.11986808	0.23554997	0.15468578	0.15620726	0.14086325	0.7371697	0.16476013	0.119854435	0.1512045	0.9789561	0.20624602	0.13254182	0.15315948	0.20978583	0.15694751	0.14185403	0.1162146
1_binette_bin48	1.237963	0.19779629	0.122465216	0.16088095	0.10043989	0.17421283	0.17454526	0.04590384	1.052761	0.16614948	0.070243895	0.1640836	0.16029458	0.19566758	0.18639238	0.047289275	0.9954287	0.23641379	0.16586708	0.05016076	1.5460769	0.19314037	0.04729806	0.18031508	0.11531783	0.25029042	0.15138522	0.027919758
1_binette_bin5	0.48213896	0.10638073	0.06264747	0.08242587	0.038615145	0.10349717	0.0909363	0.029259989	0.5104604	0.084799975	0.0396558	0.080919065	0.0727009	0.09417598	0.10966109	0.02691867	0.48159173	0.11680646	0.08905301	0.03046981	0.79540586	0.11841358	0.025248917	0.094003566	0.0492385	0.11490575	0.081979215	0.017965598
1_binette_bin53	0	0	0	0	0	0.019191409	0	0.007416046	0.30093676	0	0	0	0.0075165853	0	0	0	0.57599086	0	0	0.083494864	0	0	0	0	0	0	0	0
1_binette_bin56	0	4.3425083	2.8040407	4.3628244	0.006819607	3.7818124	4.4361444	0.91677064	0.47039473	4.762458	1.2387433	5.0398536	0.08418294	4.108476	3.8593974	1.1470594	0	3.115939	4.834423	1.264886	0	3.2152472	1.1811677	4.724014	0.006578518	3.1050115	4.850114	0.36289665
1_binette_bin7	1.7093679	0	0	0	0.08375789	0	0	0	1.4423486	0	0	0	0.24504876	0	0	0	1.4283072	0	0	0	1.883691	0	0	0	0.21864222	0	0	0
2_binette_bin1	0.011660127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09190191
2_binette_bin100	0.23121233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15009242
2_binette_bin101	0.029197065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03870164
2_binette_bin102	0.01520075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058498245
2_binette_bin103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9530503
2_binette_bin104	0.59660673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098915525
2_binette_bin105	0.1487533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15523846
2_binette_bin106	0.06260652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23296058
2_binette_bin107	0.0246701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05263518
2_binette_bin108	0	0	0.02121605	0	0.05065479	0	0	0.038034096	0	0	0.031268008	0	0.046123303	0	0	0.036966603	0	0	0	0.03645215	0	0	0.03787401	0	0.051709738	0	0	0.045346357
2_binette_bin109	0.02224384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08918751
2_binette_bin11	0.25096935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27426642
2_binette_bin110	0.107357115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022324836	0	0	0.25634977
2_binette_bin12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17512141
2_binette_bin13	0.674153	0.16926257	0.115575135	0.13633715	0.07164189	0.17814796	0.15852772	0.079356685	0.5140973	0.14387634	0.087178424	0.13199374	0.10886326	0.15638784	0.17681581	0.06654371	0.5258689	0.1898405	0.14024878	0.065137796	0.68199205	0.20556319	0.059829947	0.16125038	0.07992098	0.18220398	0.14377533	0.12810507
2_binette_bin14	0.043634582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40550214
2_binette_bin15	0.17281355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032000705	0	0	0.15217008
2_binette_bin156	0	0.58228016	0.33842447	0.46599266	0	0.61243755	0.67414224	0.14256665	0.09705218	0.5714174	0.19361974	0.54174703	0.017495725	0.5923334	0.7125766	0.17496644	0	0.6931475	0.716633	0.13838293	0	0.6111152	0.24470022	0.6037111	0	0.4980673	0.58536744	0.27328303
2_binette_bin157	0	0	0.16348395	0.027287379	0.38465297	0	0	0.34077606	0	0	0.36271343	0	0.40220553	0	0	0.3569735	0	0	0	0.2830651	0	0	0.3470598	0	0.31269744	0	0	0.17923106
2_binette_bin16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059634954
2_binette_bin17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058736105
2_binette_bin175	0	0.52676433	0.30118454	0.42373383	0	0.5667168	0.61756074	0.12509063	0.090252444	0.5176595	0.16895102	0.47814077	0.015535296	0.5313916	0.65049285	0.15425526	0	0.62973434	0.6267543	0.11825101	0	0.5641949	0.21411711	0.5285569	0	0.44968572	0.5338608	0.25727737
2_binette_bin18	0.014735382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06987965
2_binette_bin181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1115867
2_binette_bin182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14327131
2_binette_bin183	0.18517627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33199754
2_binette_bin184	0	0	0.4030054	0.0671941	1.0469368	0	0	0.7338922	0	0	0.61325765	0	0.91001254	0	0	0.72093564	0	0	0	0.73824507	0	0	0.7255987	0	1.0552164	0	0	0.5701989
2_binette_bin185	0.11856962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23537299
2_binette_bin186	0.018325752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05501317
2_binette_bin187	0.03426156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080914065
2_binette_bin188	0	0	0.13315894	0.03099743	0.24890217	0	0	0.26573	0	0	0.20076555	0	0.24290867	0	0	0.2548969	0	0	0	0.20983529	0	0	0.21636431	0	0.28514817	0	0	0.114105426
2_binette_bin189	0.0345356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30502695
2_binette_bin19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04948541
2_binette_bin190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05535294
2_binette_bin191	0.35769835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009240226	0	0	0.1019499
2_binette_bin192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09024226
2_binette_bin193	0.012456806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032564357
2_binette_bin195	2.7832434	0.773996	0.414869	0.62781364	0.2465877	0.8475649	0.6870905	0.26659903	2.195465	0.6483548	0.31109837	0.566088	0.42948362	0.6644115	0.84463495	0.27832082	2.171075	0.8528287	0.6323681	0.23805897	2.9810386	0.99150103	0.23531806	0.725267	0.28026804	0.89433783	0.6343773	0.19348623
2_binette_bin196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082876116
2_binette_bin198	1.2789147	0.14267789	0.09272385	0.11544763	0.094584465	0.12471889	0.12030385	0.03658958	0.9390042	0.11536555	0.04959114	0.11827214	0.15268151	0.13307045	0.13753378	0.03298367	0.8731106	0.16250527	0.1251708	0.03160992	1.2655951	0.13618141	0.034533698	0.12213452	0.10763421	0.19259533	0.11096047	0.021048438
2_binette_bin199	0.05241677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11386923
2_binette_bin2	0.053412788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23485138
2_binette_bin20	0.030120214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065790206
2_binette_bin200	0.03978715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19293405
2_binette_bin201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26051018
2_binette_bin202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036739815
2_binette_bin203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036208514
2_binette_bin204	0.057053782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18241562
2_binette_bin205	0.08134985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05442891
2_binette_bin206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034618128
2_binette_bin207	0.40388173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3716373
2_binette_bin208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047492422
2_binette_bin209	0.092477754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22238831
2_binette_bin21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06329435
2_binette_bin210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052240245
2_binette_bin211	0.030234639	0	3.6798723	0.36762264	5.1920815	0	0	4.3718405	0.10571961	0	4.8981133	0	4.6806417	0	0	3.7738514	0.025384957	0	0	4.174305	0	0	3.9213324	0	4.5954776	0	0	2.7355723
2_binette_bin212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031254128
2_binette_bin214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08937418
2_binette_bin215	0	0	0.19716594	0.034642946	0.51866025	0	0	0.38072163	0	0	0.3248471	0	0.5072953	0	0	0.3696144	0	0	0	0.3389664	0	0	0.3535175	0	0.479046	0	0	0.3147862
2_binette_bin216	0.054481592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57803726
2_binette_bin217	7.0758004	1.2609104	0.906362	0.8350916	0.80901235	1.3211335	0.96138906	0.49741963	5.2270913	1.1061003	0.53436863	0.8668285	1.088343	1.3591714	1.0237616	0.4769934	4.526816	1.5266417	0.7592263	0.37898764	7.426544	1.4647962	0.44185388	0.7379487	0.92022896	2.3964245	0.741283	0.2781073
2_binette_bin218	0.20883614	0.03253169	0.017565785	0.024889242	0.013275178	0.030395834	0.026693974	0.0060305903	0.11470958	0.024622234	0.009703355	0.023263501	0.015758866	0.028911352	0.028239457	0.0071196402	0.09571515	0.03691105	0.027056806	0.0064632897	0.15519205	0.030744078	0.0067039197	0.027824953	0.013834706	0.049472433	0.018652018	0.0061272844
2_binette_bin219	0	0	0.01833253	0	0.04180653	0	0	0.033781286	0	0	0.028430993	0	0.038387183	0	0	0.032516938	0	0	0	0.032796983	0	0	0.0319737	0	0.04448585	0	0	0.032971527
2_binette_bin22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073888116
2_binette_bin220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12977
2_binette_bin225	0.014365658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058204126
2_binette_bin23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11167172
2_binette_bin24	0.9519353	0	0	0	0	0	0	0	0.018231308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034383345
2_binette_bin25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08266591
2_binette_bin26	0.27606747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06695308
2_binette_bin27	0.032102488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18951866
2_binette_bin28	0.039153166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15989828
2_binette_bin29	0.05050061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060686294
2_binette_bin3	0.020623289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06423862
2_binette_bin30	0.019605512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11280033
2_binette_bin31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055496316
2_binette_bin33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2111179
2_binette_bin34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13262321
2_binette_bin35	0.83686614	0.13381617	0.0821767	0.10866602	0.05379664	0.13101296	0.12569262	0.036426216	0.61245716	0.10934101	0.049378876	0.10862161	0.10149584	0.12411069	0.14600083	0.033944212	0.57629275	0.15826763	0.12370109	0.03332346	0.828456	0.15080965	0.03378063	0.12623064	0.062931605	0.16853629	0.1068904	0.029973177
2_binette_bin36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045935567
2_binette_bin37	0.20053881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62129927
2_binette_bin38	0	0	0.07152819	0	0.16892748	0	0	0.13462242	0	0	0.11037444	0	0.15295364	0	0	0.13251902	0	0	0	0.12969397	0	0	0.1298146	0	0.17378204	0	0	0.09656691
2_binette_bin39	0	0	0.018509097	0	0.04494596	0	0	0.032451056	0	0	0.02740088	0	0.0406052	0	0	0.0321417	0	0	0	0.032606564	0	0	0.032421745	0	0.0457097	0	0	0.04314129
2_binette_bin4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3802337
2_binette_bin40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113758765
2_binette_bin41	0.43518603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013828031
2_binette_bin42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045864444
2_binette_bin43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07645308
2_binette_bin44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041435648
2_binette_bin45	0.018379476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055071283
2_binette_bin46	0.01475002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034150578
2_binette_bin47	0.102695584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13354905
2_binette_bin48	0.06318595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09538285
2_binette_bin49	0.01914557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03197419
2_binette_bin5	0.021323048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09677703
2_binette_bin50	0	0	0.035459347	0	0.07126614	0	0	0.06195845	0	0	0.05077252	0	0.067352645	0	0	0.061591048	0	0	0	0.058526263	0	0	0.059735477	0	0.07500275	0	0	0.044760566
2_binette_bin51	0.23628786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0670551
2_binette_bin52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073836304
2_binette_bin53	0.039812427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10487083
2_binette_bin54	0.035533924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041495353
2_binette_bin55	0.29749498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058053266	0	0	0.11940147
2_binette_bin56	0.04281057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03996618
2_binette_bin57	0.028379738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03011057
2_binette_bin58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040690858
2_binette_bin59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0325824
2_binette_bin6	0.035189718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13852684
2_binette_bin60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061346058
2_binette_bin61	0.041783426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20121458
2_binette_bin62	0.024531245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17553204
2_binette_bin64	0.026176007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10770027
2_binette_bin65	0.059231624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1730714
2_binette_bin66	0.09104042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3045305
2_binette_bin67	0.31317317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14950801
2_binette_bin68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05060907
2_binette_bin69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12993245
2_binette_bin7	0.032744754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13610268
2_binette_bin70	0.068202086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09834225
2_binette_bin71	0.14148836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40206015
2_binette_bin72	0.083944045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13030094
2_binette_bin73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07963103
2_binette_bin74	0.024788475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07420516
2_binette_bin75	0.067747906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24519543
2_binette_bin76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060618274
2_binette_bin77	0.030763786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041549325
2_binette_bin78	0.035355918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08289938
2_binette_bin79	0.10179986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1455168
2_binette_bin8	0.02790938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102978
2_binette_bin80	0.12941608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26031432
2_binette_bin81	0.012927847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03751111
2_binette_bin82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22507739
2_binette_bin83	0.02416458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16733421
2_binette_bin84	0.04913717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09944999
2_binette_bin85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033588927
2_binette_bin86	0.054802064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1263448
2_binette_bin87	0.0512481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067527786
2_binette_bin88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09677659
2_binette_bin89	0.045924738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103987806
2_binette_bin9	0.049407613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11834214
2_binette_bin90	0.014104203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049118858
2_binette_bin91	0.1326413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028677508
2_binette_bin92	0.08202773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1378483
2_binette_bin93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03725953
2_binette_bin94	0.10297253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069320716
2_binette_bin95	0.15707389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033737407	0	0	0.71083033
2_binette_bin96	0.05004951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062226374
2_binette_bin97	0.057973485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06923852
2_binette_bin98	0	0	0.07266583	0	0.17359366	0	0	0.1412886	0	0	0.11495996	0	0.15630898	0	0	0.1387173	0	0	0	0.13750957	0	0	0.13650289	0	0.17886841	0	0	0.09922543
2_binette_bin99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031712607
3_binette_bin10	0	0	0.016355842	0	0.04495538	0	0	0.030088127	0	0	0.025113098	0	0.039721012	0	0	0.030097654	0	0	0	0.030326853	0	0	0.029657602	0	0.046094406	0	0	0.019542407
3_binette_bin100	0	0	0.01633009	0	0.047223628	0	0	0.030678794	0	0	0.025688779	0	0.041815434	0	0	0.030215539	0	0	0	0.031874597	0	0	0.0306124	0	0.047737323	0	0	0.021517094
3_binette_bin104	0	0	0.03719258	0	0.1013249	0	0	0.05592542	0	0	0.05260293	0	0.071839206	0	0	0.07445117	0	0	0	0.07030478	0	0	0.070712425	0	0.09276911	0	0	0.030866368
3_binette_bin109	0	0	0.02836585	0	0.066383705	0	0	0.05051209	0	0	0.037755214	0	0.06456207	0	0	0.048680548	0	0	0	0.04782278	0	0	0.046483424	0	0.072785445	0	0	0.026841557
3_binette_bin116	0	0	0.015146097	0	0.044385817	0	0	0.026870953	0	0	0.02244034	0	0.039200105	0	0	0.026161004	0	0	0	0.02673369	0	0	0.026554067	0	0.04421307	0	0	0.021410339
